ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spent,Total_Purchases,Web_Purchase_Ratio,Catalog_Purchase_Ratio,Store_Purchase_Ratio,Customer_Tenure_Days,Customer_Tenure_Years,Tenure_Group
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,25,0.28,0.2,0.52,457,1,<1 yr
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,27,0.4074074074074074,0.18518518518518517,0.4074074074074074,723,1,<1 yr
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,4,0.25,0.0,0.75,483,1,<1 yr
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,17,0.23529411764705882,0.11764705882352941,0.6470588235294118,769,2,1-3 yrs
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,13,0.23076923076923078,0.23076923076923078,0.5384615384615384,557,1,<1 yr
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,18,0.5,0.16666666666666666,0.3333333333333333,779,2,1-3 yrs
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,19,0.47368421052631576,0.15789473684210525,0.3684210526315789,563,1,<1 yr
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,6,0.3333333333333333,0.0,0.6666666666666666,407,1,<1 yr
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,13,0.3076923076923077,0.15384615384615385,0.5384615384615384,460,1,<1 yr
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,6,0.5,0.0,0.5,359,0,<1 yr
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,6,0.5,0.16666666666666666,0.3333333333333333,275,0,<1 yr
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,21,0.2857142857142857,0.2857142857142857,0.42857142857142855,633,1,<1 yr
1403,1975,2n Cycle,Together,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,4,0.25,0.0,0.75,847,2,1-3 yrs
4827,1956,PhD,Single,54998.0,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,15,0.26666666666666666,0.13333333333333333,0.6,662,1,<1 yr
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,21,0.5238095238095238,0.09523809523809523,0.38095238095238093,773,2,1-3 yrs
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,3,0.0,0.0,1.0,284,0,<1 yr
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,5,0.2,0.0,0.8,488,1,<1 yr
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,21,0.23809523809523808,0.5238095238095238,0.23809523809523808,329,0,<1 yr
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,4,0.25,0.0,0.75,717,1,<1 yr
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,4,0.25,0.0,0.75,877,2,1-3 yrs
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,22,0.18181818181818182,0.2727272727272727,0.5454545454545454,251,0,<1 yr
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,7,0.2857142857142857,0.2857142857142857,0.42857142857142855,839,2,1-3 yrs
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,694,1,<1 yr
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,18,0.16666666666666666,0.4444444444444444,0.3888888888888889,790,2,1-3 yrs
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,21,0.19047619047619047,0.3333333333333333,0.47619047619047616,195,0,<1 yr
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,6,0.5,0.0,0.5,641,1,<1 yr
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,7,0.42857142857142855,0.0,0.5714285714285714,688,1,<1 yr
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,157,8,0.375,0.125,0.5,542,1,<1 yr
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,16,0.1875,0.1875,0.625,470,1,<1 yr
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,234,0,<1 yr
7919,1976,PhD,Together,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,22,0.45454545454545453,0.18181818181818182,0.36363636363636365,871,2,1-3 yrs
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,15,0.26666666666666666,0.13333333333333333,0.6,404,1,<1 yr
6428,1950,PhD,Widow,76842.0,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,16,0.0625,0.5,0.4375,243,0,<1 yr
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,4,0.25,0.0,0.75,349,0,<1 yr
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,377,13,0.38461538461538464,0.23076923076923078,0.38461538461538464,801,2,1-3 yrs
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1544,27,0.2222222222222222,0.4074074074074074,0.37037037037037035,618,1,<1 yr
7530,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,239,0,<1 yr
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,23,0.34782608695652173,0.21739130434782608,0.43478260869565216,547,1,<1 yr
3009,1962,PhD,Widow,71670.0,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1766,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,541,1,<1 yr
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,6,0.3333333333333333,0.0,0.6666666666666666,198,0,<1 yr
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,605,1,<1 yr
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,7,0.42857142857142855,0.0,0.5714285714285714,361,0,<1 yr
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,25,0.24,0.28,0.48,495,1,<1 yr
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,20,0.4,0.1,0.5,436,1,<1 yr
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,26,0.23076923076923078,0.3076923076923077,0.46153846153846156,307,0,<1 yr
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,20,0.15,0.5,0.35,673,1,<1 yr
4331,1978,Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,20,0.15,0.3,0.55,343,0,<1 yr
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,686,1,<1 yr
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,44,4,0.25,0.0,0.75,282,0,<1 yr
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,12,0.4166666666666667,0.16666666666666666,0.4166666666666667,730,2,1-3 yrs
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,634,1,<1 yr
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,420,1,<1 yr
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,359,25,1.0,0.0,0.0,453,1,<1 yr
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,16,0.25,0.25,0.5,882,2,1-3 yrs
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,7,0.42857142857142855,0.0,0.5714285714285714,468,1,<1 yr
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,5,0.4,0.2,0.4,266,0,<1 yr
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,3,0.3333333333333333,0.0,0.6666666666666666,757,2,1-3 yrs
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,8,0.5,0.0,0.5,673,1,<1 yr
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,6,0.5,0.0,0.5,835,2,1-3 yrs
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,323,0,<1 yr
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,570,1,<1 yr
1406,1975,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,688,1,<1 yr
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,3,0.0,0.0,1.0,738,2,1-3 yrs
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,10,0.4,0.1,0.5,694,1,<1 yr
4552,1991,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,11,0.2727272727272727,0.45454545454545453,0.2727272727272727,558,1,<1 yr
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,7,0.42857142857142855,0.0,0.5714285714285714,437,1,<1 yr
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,263,0,<1 yr
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,381,1,<1 yr
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,8,0.375,0.125,0.5,644,1,<1 yr
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,27,0.3333333333333333,0.25925925925925924,0.4074074074074074,441,1,<1 yr
10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,273,0,<1 yr
4547,1960,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,4,0.25,0.0,0.75,624,1,<1 yr
6815,1980,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,223,0,<1 yr
4122,1975,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,15,0.4,0.3333333333333333,0.26666666666666666,855,2,1-3 yrs
10841,1975,PhD,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,15,0.26666666666666666,0.2,0.5333333333333333,737,2,1-3 yrs
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,14,0.5,0.07142857142857142,0.42857142857142855,715,1,<1 yr
176,1980,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,364,0,<1 yr
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,4,0.25,0.0,0.75,664,1,<1 yr
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,3,0.3333333333333333,0.0,0.6666666666666666,373,1,<1 yr
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,847,2,1-3 yrs
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,3,0.0,0.0,1.0,203,0,<1 yr
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,6,0.3333333333333333,0.0,0.6666666666666666,470,1,<1 yr
7181,1977,Graduation,Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,5,0.4,0.0,0.6,420,1,<1 yr
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,20,0.4,0.2,0.4,766,2,1-3 yrs
405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,13,0.38461538461538464,0.38461538461538464,0.23076923076923078,687,1,<1 yr
6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,471,1,<1 yr
832,1966,PhD,Together,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,20,0.4,0.1,0.5,305,0,<1 yr
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,16,0.3125,0.375,0.3125,591,1,<1 yr
3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,8,0.5,0.0,0.5,686,1,<1 yr
500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,23,0.30434782608695654,0.30434782608695654,0.391304347826087,513,1,<1 yr
1951,1981,Basic,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,21,0.5238095238095238,0.09523809523809523,0.38095238095238093,704,1,<1 yr
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,24,0.08333333333333333,0.375,0.5416666666666666,877,2,1-3 yrs
4102,1975,2n Cycle,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,3,0.0,0.0,1.0,643,1,<1 yr
7042,1983,Graduation,Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,5,0.4,0.2,0.4,671,1,<1 yr
10598,1967,Graduation,Together,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,5,0.4,0.0,0.6,626,1,<1 yr
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,4,0.25,0.0,0.75,277,0,<1 yr
2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,3,0.0,0.0,1.0,828,2,1-3 yrs
9829,1978,Graduation,Together,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,6,0.3333333333333333,0.0,0.6666666666666666,323,0,<1 yr
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,5,0.4,0.0,0.6,636,1,<1 yr
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,345,0,<1 yr
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,17,0.47058823529411764,0.17647058823529413,0.35294117647058826,330,0,<1 yr
4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,26,0.3076923076923077,0.19230769230769232,0.5,684,1,<1 yr
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,6,0.3333333333333333,0.0,0.6666666666666666,312,0,<1 yr
4198,1965,Graduation,Together,29672.0,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,3,0.0,0.0,1.0,660,1,<1 yr
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,4,0.25,0.0,0.75,441,1,<1 yr
9323,1949,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,22,0.45454545454545453,0.22727272727272727,0.3181818181818182,846,2,1-3 yrs
10001,1985,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,6,0.3333333333333333,0.16666666666666666,0.5,883,2,1-3 yrs
3945,1947,PhD,Widow,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,23,0.4782608695652174,0.34782608695652173,0.17391304347826086,662,1,<1 yr
3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,20,0.35,0.1,0.55,401,1,<1 yr
8625,1976,Graduation,Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,6,0.5,0.0,0.5,415,1,<1 yr
3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,25,0.44,0.24,0.32,612,1,<1 yr
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,11,0.5454545454545454,0.18181818181818182,0.2727272727272727,460,1,<1 yr
9119,1950,Graduation,Together,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,13,0.23076923076923078,0.23076923076923078,0.5384615384615384,392,1,<1 yr
4786,1977,Graduation,Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,25,0.4,0.12,0.48,819,2,1-3 yrs
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,18,0.2222222222222222,0.2222222222222222,0.5555555555555556,579,1,<1 yr
6568,1984,Graduation,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,5,0.4,0.0,0.6,644,1,<1 yr
5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,23,0.43478260869565216,0.13043478260869565,0.43478260869565216,692,1,<1 yr
5631,1991,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,17,0.29411764705882354,0.23529411764705882,0.47058823529411764,609,1,<1 yr
4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,828,2,1-3 yrs
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,5,0.4,0.0,0.6,398,1,<1 yr
5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,5,0.4,0.0,0.6,396,1,<1 yr
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,842,2,1-3 yrs
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,397,1,<1 yr
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,8,0.375,0.125,0.5,206,0,<1 yr
10701,1973,Graduation,Married,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,27,0.25925925925925924,0.2962962962962963,0.4444444444444444,477,1,<1 yr
3507,1970,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,12,0.16666666666666666,0.4166666666666667,0.4166666666666667,867,2,1-3 yrs
2079,1947,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,21,0.23809523809523808,0.2857142857142857,0.47619047619047616,370,1,<1 yr
626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,4,0.25,0.0,0.75,663,1,<1 yr
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,15,0.4666666666666667,0.13333333333333333,0.4,466,1,<1 yr
2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,13,0.46153846153846156,0.23076923076923078,0.3076923076923077,193,0,<1 yr
10509,1955,Master,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,6,0.5,0.0,0.5,213,0,<1 yr
6382,1953,Graduation,Together,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,4,0.25,0.0,0.75,189,0,<1 yr
6673,1965,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,6,0.5,0.0,0.5,653,1,<1 yr
